utc,sensor,call_type,x_local,y_local,z_local,x_utm,y_utm,z_utm,lat,lon
2021-11-04 16:12:23,north,lf,77494.30769816793,22002.01956262822,-40.0,28113.25491739034,5007113.529503604,-40.0,45.05995709906143,-128.9935251536537
2021-11-04 16:11:59,south,hf,88279.02845982283,19531.767874815403,-40.0,17328.53415573544,5004643.277815792,-40.0,45.030591288777295,-129.1273582107521
2021-11-04 16:12:02,south,hf,89387.2003094418,17107.8265784333,-40.0,16220.362306116469,5002219.33651941,-40.0,45.00814242766573,-129.13901764856388
2021-11-04 16:11:58,south,hf,80810.17398101054,19760.15338919549,-40.0,24797.388634547737,5004871.663330172,-40.0,45.037674356804594,-129.03328948818094
2021-11-04 16:12:23,south,hf,54259.01553462143,19532.035953064234,-40.0,51348.54708093684,5004643.545894041,-40.0,45.05291674948613,-128.69770409197187
2021-11-04 16:12:23,south,lf,89535.47261680657,17250.951247442834,-40.0,16072.089998751704,5002362.461188419,-40.0,45.00932245633071,-129.14102577135642
2021-11-04 16:12:21,south,lf,80800.69236447093,19539.565328672412,-40.0,24806.87025108734,5004651.075269649,-40.0,45.035706016080695,-129.03296150457706
2021-11-04 16:12:43,south,lf,84488.08551276557,13659.425244880618,-40.0,21119.477102792705,4998770.935185857,-40.0,44.98059357023345,-129.07392708873618
2021-11-04 16:13:19,hf,pair,53153.612222705146,20390.131211530053,-40.0,52453.95039285313,5005501.641152507,-40.0,45.061301490423595,-128.68449917284244
2021-11-04 16:13:24,hf,pair,80608.3810617858,19257.343871046,-40.0,24999.181553772476,5004368.853812022,-40.0,45.03330828759158,-129.03026717352233
2021-11-04 16:13:03,lf,pair,80742.81149680683,19421.275114672848,-40.0,24864.751118751446,5004532.7850556495,-40.0,45.03468583278536,-129.03211907480775
2021-11-04 16:13:23,north,hf,53448.254759572555,17844.85798483074,-40.0,52159.30785598572,5002956.367925807,-40.0,45.03831626352549,-128.68595627560734
2021-11-04 16:12:53,north,hf,76113.15517685405,7778.844094605986,-40.0,29494.40743870422,4992890.354035582,-40.0,44.9335340938162,-128.96280895613867
2021-11-04 16:14:00,hf,pair,53224.68484846296,20272.97338436559,-40.0,52382.87776709531,5005384.483325342,-40.0,45.060207190145114,-128.68529310069576
2021-11-04 16:14:12,north,hf,75525.90722784636,23149.719694023035,-40.0,30081.655387711915,5008261.229634999,-40.0,45.07153933675092,-128.96973354860387
2021-11-04 16:14:06,north,hf,54826.812256939724,20545.859686386117,-40.0,50780.75035861855,5005657.369627362,-40.0,45.06163836740933,-128.70578515972963
2021-11-04 16:13:49,north,lf,77687.96811088015,22255.312901018842,-40.0,27919.594504678127,5007366.822841995,-40.0,45.06209583215332,-128.99620927723117
2021-11-04 16:14:14,south,hf,53750.712156648726,18705.22035355691,-40.0,51856.85045890955,5003816.730294533,-40.0,45.04583196364762,-128.69054388612938
2021-11-04 16:14:06,south,hf,82586.18645499632,21296.492534305708,-40.0,23021.37616056195,5006408.002475282,-40.0,45.05023575394847,-129.05716881178824
2021-11-04 16:14:41,hf,pair,53374.78880781668,10304.815197745282,-40.0,52232.77380774159,4995416.325138722,-40.0,44.970821771713496,-128.6783298379547
2021-11-04 16:14:55,hf,pair,84645.72498832828,13318.220127295543,-40.0,20961.837627229994,4998429.730068272,-40.0,44.97743318080319,-129.0755915059647
2021-11-04 16:14:30,lf,pair,79055.95972150174,19439.44235276199,-40.0,26551.60289405653,5004550.952293739,-40.0,45.03597552854518,-129.01083879115694
2021-11-04 16:14:43,north,hf,53094.09176803329,20865.012848574606,-40.0,52513.47084752498,5005976.522789551,-40.0,45.0655928042253,-128.6841698022381
2021-11-04 16:15:24,north,hf,53186.57169683549,20580.607426635717,-40.0,52420.99091872278,5005692.117367612,-40.0,45.06298687371205,-128.68508539354997
2021-11-04 16:14:54,south,hf,53516.26868784538,18580.54479108491,-40.0,52091.29392771289,5003692.054732061,-40.0,45.04486323725715,-128.68747057367435
2021-11-04 16:15:23,hf,pair,53637.49198729348,10966.245021883959,-40.0,51970.070628264795,4996077.754962861,-40.0,44.9765812212262,-128.68223188963276
2021-11-04 16:15:39,hf,pair,84627.36509035387,13236.934305782761,-40.0,20980.197525204407,4998348.444246759,-40.0,44.976717929698765,-129.07528283685525
2021-11-04 16:16:06,north,hf,52969.344157140375,21020.022951844327,-40.0,52638.2184584179,5006131.53289282,-40.0,45.067060034992664,-128.68273103577505
2021-11-04 16:15:24,north,hf,53037.920365751095,20879.80540874513,-40.0,52569.64224980718,5005991.315349721,-40.0,45.0657607601517,-128.6834729778119
2021-11-04 16:16:07,north,hf,52583.259718302135,13601.382563390172,-40.0,53024.30289725614,4998712.892504366,-40.0,45.00084970847962,-128.6712618597971
2021-11-04 16:16:08,north,hf,50893.59407470999,16892.31256702027,-40.0,54713.968540848284,5002003.822507996,-40.0,45.031390985284155,-128.6528369867867
2021-11-04 16:16:13,north,hf,50276.64069952385,24930.245506309737,-40.0,55330.92191603442,5010041.755447286,-40.0,45.10378185131945,-128.65215774484304
2021-11-04 16:16:15,north,hf,49738.031830410124,24892.98617687741,-40.0,55869.53078514815,5010004.496117854,-40.0,45.10378614764177,-128.64531184070356
2021-11-04 16:16:08,north,hf,42302.19761461961,43378.221560970895,-40.0,63305.36500093866,5028489.731501947,-40.0,45.27402515811421,-128.56741767526105
2021-11-04 16:15:45,north,lf,43388.994415003566,38881.667629615644,-40.0,62218.568200554706,5023993.177570592,-40.0,45.233066223452056,-128.5772504284855
2021-11-04 16:15:46,south,lf,54141.634836660145,17777.98752923077,-40.0,51465.92777889813,5002889.4974702075,-40.0,45.037279372937476,-128.6946565811203
2021-11-04 16:15:18,south,lf,84694.48039209504,13853.373400721734,-40.0,20913.082223463236,4998964.883341698,-40.0,44.98219066041621,-129.07671427110884
2021-11-04 16:16:01,south,lf,84521.35057533842,12991.88002572783,-40.0,21086.21204021985,4998103.389966704,-40.0,44.974595747290024,-129.07371340835294
