call_id,utc_time,time,dist,call_type,cable,snr,filename
2,2021-11-03 22:10:49,17.273088944123526,30519.796688932736,HF,North,22.28796867249022,Denoised_SNR_North_2021-11-03_22:10:32.nc
2,2021-11-03 22:10:49,17.289695352527858,34918.34043124656,HF,North,18.11446803191326,Denoised_SNR_North_2021-11-03_22:10:32.nc
2,2021-11-03 22:10:49,17.939272466957366,36280.09530255331,HF,North,25.056789592530524,Denoised_SNR_North_2021-11-03_22:10:32.nc
2,2021-11-03 22:10:50,18.446398459801454,37177.61555864185,HF,North,19.60279514957728,Denoised_SNR_North_2021-11-03_22:10:32.nc
2,2021-11-03 22:10:51,19.516422229939028,38849.24451823957,HF,North,20.275724277860174,Denoised_SNR_North_2021-11-03_22:10:32.nc
2,2021-11-03 22:10:51,19.841974636595083,39288.62546411162,HF,North,24.982121219666542,Denoised_SNR_North_2021-11-03_22:10:32.nc
2,2021-11-03 22:10:52,20.498998584573666,40312.06156974041,HF,North,20.117572030173775,Denoised_SNR_North_2021-11-03_22:10:32.nc
2,2021-11-03 22:10:52,20.82455099122972,40730.009298740646,HF,North,23.950740151958225,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:32,60.28221306390438,36087.581366834456,HF,North,20.392623936066133,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:33,61.0419920165737,37317.66887977137,HF,North,14.876153463246682,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:34,62.00374723961542,38798.798789559274,HF,North,22.258965905812065,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:34,62.18146949559351,39142.75618795003,HF,North,23.684249271915956,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:35,62.98674073680053,40468.353904331714,HF,North,23.203336558057302,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:35,63.32403096374631,40926.35251752956,HF,North,22.04588160666507,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:35,63.836993183893014,41632.43371287625,HF,North,20.666747405145863,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:36,64.32887476485561,42497.54220447218,HF,North,20.963099006435677,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:31,59.845140141597476,30012.56043875316,HF,North,18.79782172761473,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:32,60.0740533912444,29500.844001802798,HF,North,17.77836312751562,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:33,61.07473131112951,27896.507245426852,HF,North,15.412255042115968,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:33,61.24489297551097,27560.47427675254,HF,North,15.247224687346073,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:33,61.77802768847802,26657.931006025083,HF,North,17.149269875258526,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:34,62.62823572558491,25410.350084721144,HF,North,18.28112250290579,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:34,62.875070317003036,25062.765350427508,HF,North,20.139669744889687,Denoised_SNR_North_2021-11-03_22:10:32.nc
3,2021-11-03 22:11:35,63.19732658913227,24566.21573000803,HF,North,17.639961577161856,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:10,38.93400753318246,34862.84965327553,LF,North,25.097691247618997,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:11,39.61663969988844,36361.175604517404,LF,North,25.744026289739164,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:12,40.90709502872987,38494.38543340413,LF,North,19.850951526643748,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:13,41.48686481415139,39400.15309884413,LF,North,25.309578871602717,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:13,41.318544553867724,39086.943719206,LF,North,23.151941558098077,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:14,41.98247446943106,40153.54863364937,LF,North,24.97510153604264,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:14,42.35651949228365,40771.50227455704,LF,North,27.198925712432025,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:15,43.104609537988836,41956.618846160774,LF,North,25.284754208661774,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:15,43.74983720240955,42786.200446283394,LF,North,22.964809328476314,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:11,38.979174769446274,30173.559512396674,LF,North,22.148394158434737,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:11,39.31916331820762,29514.04150939177,LF,North,23.39473309864693,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:12,40.06713812548259,28063.10190278098,LF,North,14.76196459066185,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:12,40.611119803500756,27385.996753029278,LF,North,8.555206374330242,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:13,41.18424335712705,26392.322961835216,LF,North,15.614003492684343,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:14,42.08764150097864,25073.286955825406,LF,North,21.802942086581936,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:14,42.73847672289322,24167.548898365338,LF,North,15.80364046756849,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:15,43.14646298140684,23604.76020246782,LF,North,14.53767311800751,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:15,43.35045611066365,23209.049400664877,LF,North,15.223310301599204,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:15,43.661302783816886,22822.13217223533,LF,North,13.74318240663886,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:16,44.12757279354674,21995.53627513585,LF,North,16.809694333150855,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:17,45.400101361767796,20228.028027082706,LF,North,15.672708652330186,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:17,45.74008991052915,19849.904372026558,LF,North,12.923999943568548,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:18,46.03150866661031,19295.909249502438,LF,North,12.910680351350996,Denoised_SNR_North_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:18,46.72119972266904,18038.428257106418,LF,North,13.647400393701943,Denoised_SNR_North_2021-11-03_22:10:32.nc
