call_id,utc_time,time,dist,call_type,cable,snr,filename
4,2021-11-03 22:11:15,43.5660690156662,36730.0843521808,LF,South,23.178880454053203,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:16,44.03886192455188,37835.290206384976,LF,South,20.266661012226503,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:16,44.21241881515548,38230.78053656588,LF,South,20.53214971818784,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:16,44.40991458722164,38734.624381864836,LF,South,19.679977971092985,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:16,44.50357115817048,38850.16251510326,LF,South,22.746158529129048,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:17,45.094179837161626,40027.3288706889,LF,South,21.734106017661347,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:17,45.32213406414067,40365.002088227404,LF,South,22.82078669350415,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:18,46.28868929390644,41978.4916954576,LF,South,21.39918459950861,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:18,46.953004887779755,43036.60287335,LF,South,22.146301099997054,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:16,44.45570826997078,23295.298849726394,LF,South,13.003055809189593,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:18,46.18772838335569,19879.224559363232,LF,South,13.2741261550111,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:18,46.93790500744557,18771.02560810449,LF,South,13.745381142109816,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:19,47.13987563700823,18364.31286168293,LF,South,14.354158516088,Denoised_SNR_South_2021-11-03_22:10:32.nc
4,2021-11-03 22:11:20,48.2783064224227,15942.42255824006,LF,South,10.768206332758638,Denoised_SNR_South_2021-11-03_22:10:32.nc
